"","SURVEYR","QID","QUESTION_EN","QUESTION_FR","THEME_EN","THEME_FR","ORGANIZATION_EN","ORGANIZATION_FR","ANSWER1","ANSWER2","ANSWER3","ANSWER4","ANSWER5","ANSWER6","ANSWER7","POSITIVE","NEUTRAL","NEGATIVE","COUNT"
"100","2019","Q46d","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Lack of access to developmental programs","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Manque d’accès aux programmes de perfectionnement","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","POD","DPO",41,22,7,13,7,7,3,70,8,22,59
"101","2019","Q46e","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Lack of opportunities in my region","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Manque d’opportunités dans ma région","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","Public Service","Fonction publique",43,17,13,9,9,3,5,65,15,20,180933
"102","2019","Q46e","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Lack of opportunities in my region","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Manque d’opportunités dans ma région","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","Health Canada","Santé Canada",49,15,11,7,7,3,6,72,12,16,5401
"103","2019","Q46e","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Lack of opportunities in my region","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Manque d’opportunités dans ma région","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","ROEB","DGORAL",30,16,17,14,17,2,4,49,18,33,806
"104","2019","Q46e","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Lack of opportunities in my region","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Manque d’opportunités dans ma région","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","POD","DPO",61,7,8,5,11,3,5,73,9,18,60
"105","2019","Q46f","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Level of education","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Niveau de scolarité","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","Public Service","Fonction publique",65,15,8,3,2,2,5,86,8,6,180964
"106","2019","Q46f","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Level of education","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Niveau de scolarité","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","Health Canada","Santé Canada",68,14,7,3,2,2,5,88,7,5,5404
"107","2019","Q46f","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Level of education","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Niveau de scolarité","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","ROEB","DGORAL",70,15,6,2,2,1,4,90,6,4,807
"108","2019","Q46f","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Level of education","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Niveau de scolarité","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","POD","DPO",72,15,5,0,4,2,3,91,5,4,60
"109","2019","Q46g","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Discrimination","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Discrimination","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","Public Service","Fonction publique",72,9,5,2,3,4,4,88,6,6,180710
"110","2019","Q46g","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Discrimination","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Discrimination","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","Health Canada","Santé Canada",74,8,5,2,3,4,4,90,5,5,5406
"111","2019","Q46g","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Discrimination","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Discrimination","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","ROEB","DGORAL",77,9,5,2,1,4,3,92,5,3,806
"112","2019","Q46g","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Discrimination","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Discrimination","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","POD","DPO",77,5,5,3,3,3,3,88,5,7,60
"113","2019","Q46h","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Accessibility or accommodation issues","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Problèmes d’accessibilité ou d’adaptation","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","Public Service","Fonction publique",75,7,4,1,2,2,9,92,4,4,180694
"114","2019","Q46h","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Accessibility or accommodation issues","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Problèmes d’accessibilité ou d’adaptation","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","Health Canada","Santé Canada",78,7,3,1,1,1,9,94,3,3,5411
"115","2019","Q46h","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Accessibility or accommodation issues","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Problèmes d’accessibilité ou d’adaptation","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","ROEB","DGORAL",78,7,3,1,1,2,8,94,3,3,807
"116","2019","Q46h","To what extent have the following adversely affected your career progress in the federal public service over the last 12 months? Accessibility or accommodation issues","Dans quelle mesure estimez-vous que les éléments suivants ont nui à la progression de votre carrière au sein de la fonction publique fédérale au cours des 12 derniers mois? Problèmes d’accessibilité ou d’adaptation","Workforce: Job fit and development","Effectif: Compatibilité entre la personne et l'emploi et perfectionnement","POD","DPO",82,2,0,3,3,2,8,93,0,7,60
"117","2019","Q13","I have opportunities to provide input into decisions that affect my work.","J'ai l'occasion de contribuer aux décisions qui touchent mon travail.","Workforce: Empowerment","Effectif: Habilitation","Public Service","Fonction publique",30,37,14,11,7,0,0,68,14,18,180719
"118","2019","Q13","I have opportunities to provide input into decisions that affect my work.","J'ai l'occasion de contribuer aux décisions qui touchent mon travail.","Workforce: Empowerment","Effectif: Habilitation","Health Canada","Santé Canada",34,39,12,9,5,0,0,74,12,14,5402
"119","2019","Q13","I have opportunities to provide input into decisions that affect my work.","J'ai l'occasion de contribuer aux décisions qui touchent mon travail.","Workforce: Empowerment","Effectif: Habilitation","ROEB","DGORAL",31,42,13,8,5,0,0,74,13,13,805
